order_number,quantity_ordered,price_each,order_line_number,sales,order_date,days_since_last_order,status,product_line,man_suggested_retail_price,product_code 
10208,20,155.72,12,3114.4,2019-01-02,824,Shipped,Classic Cars,173,S12_3891
10220,27,186.86,1,5045.22,2019-02-12,784,Shipped,Classic Cars,173,S12_3891
10231,49,141.88,1,6952.12,2019-03-19,750,Shipped,Classic Cars,173,S12_3891
10247,27,153.99,1,4157.73,2019-05-05,704,Shipped,Classic Cars,173,S12_3891
10272,39,204.16,1,7962.24,2019-07-20,629,Shipped,Classic Cars,173,S12_3891
10282,24,157.45,4,3778.8,2019-08-20,599,Shipped,Classic Cars,173,S12_3891
10293,45,183.4,7,8253,2019-09-09,580,Shipped,Classic Cars,173,S12_3891
10306,20,181.67,12,3633.4,2019-10-14,546,Shipped,Classic Cars,173,S12_3891
10314,36,192.05,4,6913.8,2019-10-22,539,Shipped,Classic Cars,173,S12_3891
10325,24,107.65,1,2583.6,2019-11-05,526,Shipped,Classic Cars,173,S12_3891
10336,49,63.38,1,3105.62,2019-11-20,512,Shipped,Classic Cars,173,S12_3891
10349,26,169.56,10,4408.56,2019-12-01,502,Shipped,Classic Cars,173,S12_3891
10359,49,62.09,5,3042.41,2019-12-15,489,Shipped,Classic Cars,173,S12_3891
10372,34,174.75,1,5941.5,2020-01-26,448,Shipped,Classic Cars,173,S12_3891
10382,34,95.35,12,3241.9,2020-02-17,427,Shipped,Classic Cars,173,S12_3891
10396,33,185.13,3,6109.29,2020-03-23,393,Shipped,Classic Cars,173,S12_3891
10413,22,153.99,1,3387.78,2020-05-05,351,Shipped,Classic Cars,173,S12_3891
10108,39,89.38,7,3485.82,2018-03-03,1146,Shipped,Classic Cars,79,S12_3990
10122,32,63.84,11,2042.88,2018-05-08,1081,Shipped,Classic Cars,79,S12_3990
10135,24,75.01,8,1800.24,2018-07-02,1027,Shipped,Classic Cars,79,S12_3990
10147,21,63.84,8,1340.64,2018-09-05,963,Shipped,Classic Cars,79,S12_3990
10169,36,63.84,3,2298.24,2018-11-04,904,Shipped,Classic Cars,79,S12_3990
10181,20,81.4,15,1628,2018-11-12,897,Shipped,Classic Cars,79,S12_3990
10191,30,64.64,4,1939.2,2018-11-20,890,Shipped,Classic Cars,79,S12_3990
10203,44,82.99,9,3651.56,2018-12-02,879,Shipped,Classic Cars,79,S12_3990
10211,28,92.57,3,2591.96,2019-01-15,836,Shipped,Classic Cars,79,S12_3990
10225,37,77.41,10,2864.17,2019-02-22,799,Shipped,Classic Cars,79,S12_3990
10238,20,74.21,4,1484.2,2019-04-09,754,Shipped,Classic Cars,79,S12_3990
10253,25,90.17,14,2254.25,2019-06-01,702,Cancelled,Classic Cars,79,S12_3990
10266,35,76.61,15,2681.35,2019-07-06,668,Shipped,Classic Cars,79,S12_3990
10276,38,83.79,4,3184.02,2019-08-02,642,Shipped,Classic Cars,79,S12_3990
10287,41,69.43,13,2846.63,2019-08-30,615,Shipped,Classic Cars,79,S12_3990
10300,22,76.61,6,1685.42,2018-10-04,946,Shipped,Classic Cars,79,S12_3990
10310,49,81.4,11,3988.6,2019-10-16,570,Shipped,Classic Cars,79,S12_3990
10320,38,73.42,4,2789.96,2019-11-03,553,Shipped,Classic Cars,79,S12_3990
10329,33,109.32,14,3607.56,2019-11-15,542,Shipped,Classic Cars,79,S12_3990
10341,36,93.56,10,3368.16,2019-11-24,534,Shipped,Classic Cars,79,S12_3990
10363,34,81.62,5,2775.08,2020-01-06,492,Shipped,Classic Cars,79,S12_3990
10377,24,67.83,5,1627.92,2020-02-09,459,Shipped,Classic Cars,79,S12_3990
10389,36,70.26,7,2529.36,2020-03-03,437,Shipped,Classic Cars,79,S12_3990
10419,34,90.17,14,3065.78,2020-05-17,363,Shipped,Classic Cars,79,S12_3990
10104,41,112.58,9,4615.78,2018-01-31,1201,Shipped,Trucks and Buses,118,S12_4473
10115,46,124.43,5,5723.78,2018-04-04,1139,Shipped,Trucks and Buses,118,S12_4473
10127,24,106.65,11,2559.6,2018-06-03,1080,Shipped,Trucks and Buses,118,S12_4473
10141,21,101.91,5,2140.11,2018-08-01,1022,Shipped,Trucks and Buses,118,S12_4473
10151,24,138.65,3,3327.6,2018-09-21,972,Shipped,Trucks and Buses,118,S12_4473
10165,48,142.2,12,6825.6,2018-10-22,942,Shipped,Trucks and Buses,118,S12_4473
10175,26,136.28,1,3543.28,2018-11-06,928,Shipped,Trucks and Buses,118,S12_4473
10184,37,122.06,6,4516.22,2018-11-14,921,Shipped,Trucks and Buses,118,S12_4473
10195,49,131.54,6,6445.46,2018-11-25,911,Shipped,Trucks and Buses,118,S12_4473
10207,34,99.54,7,3384.36,2018-12-09,898,Shipped,Trucks and Buses,118,S12_4473
10219,48,101.91,2,4891.68,2019-02-10,836,Shipped,Trucks and Buses,118,S12_4473
10229,36,125.61,1,4521.96,2019-03-11,808,Shipped,Trucks and Buses,118,S12_4473
10246,46,110.21,5,5069.66,2019-05-05,754,Shipped,Trucks and Buses,118,S12_4473
10259,46,142.2,4,6541.2,2019-06-15,714,Shipped,Trucks and Buses,118,S12_4473
10271,31,97.17,5,3012.27,2019-07-20,680,Shipped,Trucks and Buses,118,S12_4473
10281,41,127.98,1,5247.18,2019-08-19,651,Shipped,Trucks and Buses,118,S12_4473
10292,21,105.47,8,2214.87,2019-09-08,632,Shipped,Trucks and Buses,118,S12_4473
10305,38,125.61,5,4773.18,2019-10-13,598,Shipped,Trucks and Buses,118,S12_4473
10314,45,137.46,14,6185.7,2019-10-22,590,Shipped,Trucks and Buses,118,S12_4473
10324,26,58.38,7,1517.88,2019-11-05,577,Shipped,Trucks and Buses,118,S12_4473
10336,38,167.7,3,6372.6,2019-11-20,563,Shipped,Trucks and Buses,118,S12_4473
10349,48,109.02,9,5232.96,2019-12-01,553,Shipped,Trucks and Buses,118,S12_4473
10358,42,64.16,9,2694.72,2019-12-10,545,Shipped,Trucks and Buses,118,S12_4473
10371,49,35.71,4,1749.79,2020-01-23,502,Shipped,Trucks and Buses,118,S12_4473
10382,32,66.58,13,2130.56,2020-02-17,478,Shipped,Trucks and Buses,118,S12_4473
10412,54,110.21,5,5951.34,2020-05-03,403,Shipped,Trucks and Buses,118,S12_4473
10425,33,142.2,4,4692.6,2020-05-31,376,In Process,Trucks and Buses,118,S12_4473
10108,36,103.64,3,3731.04,2018-03-03,1197,Shipped,Classic Cars,115,S12_4675
10122,20,107.1,7,2142,2018-05-08,1132,Shipped,Classic Cars,115,S12_4675
10135,29,97.89,4,2838.81,2018-07-02,1078,Shipped,Classic Cars,115,S12_4675
10147,33,97.89,4,3230.37,2018-09-05,1014,Shipped,Classic Cars,115,S12_4675
10170,41,107.1,3,4391.1,2018-11-04,955,Shipped,Classic Cars,115,S12_4675
10181,36,124.37,11,4477.32,2018-11-12,948,Shipped,Classic Cars,115,S12_4675
10192,27,131.28,16,3544.56,2018-11-20,941,Shipped,Classic Cars,115,S12_4675
10203,47,110.55,5,5195.85,2018-12-02,930,Shipped,Classic Cars,115,S12_4675
10212,33,126.68,15,4180.44,2019-01-16,886,Shipped,Classic Cars,115,S12_4675
10225,21,127.83,6,2684.43,2019-02-22,850,Shipped,Classic Cars,115,S12_4675
10239,21,93.28,5,1958.88,2019-04-12,802,Shipped,Classic Cars,115,S12_4675
10253,41,119.77,10,4910.57,2019-06-01,753,Cancelled,Classic Cars,115,S12_4675
10266,40,111.71,11,4468.4,2019-07-06,719,Shipped,Classic Cars,115,S12_4675
10277,28,111.71,1,3127.88,2019-08-04,691,Shipped,Classic Cars,115,S12_4675
10287,23,116.31,9,2675.13,2019-08-30,666,Shipped,Classic Cars,115,S12_4675
10300,23,122.07,2,2807.61,2018-10-04,997,Shipped,Classic Cars,115,S12_4675
10310,25,100.19,7,2504.75,2019-10-16,621,Shipped,Classic Cars,115,S12_4675
10321,24,124.37,15,2984.88,2019-11-04,603,Shipped,Classic Cars,115,S12_4675
10329,39,64.74,15,2524.86,2019-11-15,593,Shipped,Classic Cars,115,S12_4675
10341,55,75.2,7,4136,2019-11-24,585,Shipped,Classic Cars,115,S12_4675
10363,46,88.45,6,4068.7,2020-01-06,543,Shipped,Classic Cars,115,S12_4675
10377,50,103.64,1,5182,2020-02-09,510,Shipped,Classic Cars,115,S12_4675
10389,47,111.57,8,5243.79,2020-03-03,488,Shipped,Classic Cars,115,S12_4675
10405,97,93.28,5,9048.16,2020-04-14,447,Shipped,Classic Cars,115,S12_4675
10419,32,119.77,10,3832.64,2020-05-17,415,Shipped,Classic Cars,115,S12_4675
10103,35,112,10,3920,2018-01-29,1255,Shipped,Trucks and Buses,116,S18_1097
10113,49,100.34,4,4916.66,2018-03-26,1200,Shipped,Trucks and Buses,116,S18_1097
10126,38,101.5,10,3857,2018-05-28,1138,Shipped,Trucks and Buses,116,S18_1097
10140,32,130.67,10,4181.44,2018-07-24,1082,Shipped,Trucks and Buses,116,S18_1097
10150,34,136.5,7,4641,2018-09-19,1026,Shipped,Trucks and Buses,116,S18_1097
10164,36,99.17,8,3570.12,2018-10-21,995,Resolved,Trucks and Buses,116,S18_1097
10174,48,93.34,3,4480.32,2018-11-06,980,Shipped,Trucks and Buses,116,S18_1097
10183,21,96.84,7,2033.64,2018-11-13,974,Shipped,Trucks and Buses,116,S18_1097
10194,21,93.34,10,1960.14,2018-11-25,963,Shipped,Trucks and Buses,116,S18_1097
10206,34,116.67,5,3966.78,2018-12-05,954,Shipped,Trucks and Buses,116,S18_1097
10215,46,112,2,5152,2019-01-29,900,Shipped,Trucks and Buses,116,S18_1097
10228,32,105,1,3360,2019-03-10,861,Shipped,Trucks and Buses,116,S18_1097
10245,29,119,8,3451,2019-05-04,807,Shipped,Trucks and Buses,116,S18_1097
10258,41,133,5,5453,2019-06-15,766,Shipped,Trucks and Buses,116,S18_1097
10270,43,96.84,8,4164.12,2019-07-19,733,Shipped,Trucks and Buses,116,S18_1097
10280,24,116.67,1,2800.08,2019-08-17,705,Shipped,Trucks and Buses,116,S18_1097
10291,41,114.34,10,4687.94,2019-09-08,684,Shipped,Trucks and Buses,116,S18_1097
10304,46,98,5,4508,2019-10-11,652,Shipped,Trucks and Buses,116,S18_1097
10312,32,130.67,2,4181.44,2019-10-21,643,Shipped,Trucks and Buses,116,S18_1097
10322,22,102.32,10,2251.04,2019-11-04,630,Shipped,Trucks and Buses,116,S18_1097
10347,42,49.6,5,2083.2,2019-11-29,606,Shipped,Trucks and Buses,116,S18_1097
10357,39,98,1,3822,2019-12-10,596,Shipped,Trucks and Buses,116,S18_1097
10370,27,144.87,1,3911.49,2020-01-20,556,Shipped,Trucks and Buses,116,S18_1097
10391,29,85.1,10,2467.9,2020-03-09,508,Shipped,Trucks and Buses,116,S18_1097
10411,27,119,8,3213,2020-05-01,456,Shipped,Trucks and Buses,116,S18_1097
10424,54,133,5,7182,2020-05-31,427,In Process,Trucks and Buses,116,S18_1097
10109,26,168.43,4,4379.18,2018-03-10,1241,Shipped,Classic Cars,141,S18_1129
10122,34,147.2,2,5004.8,2018-05-08,1183,Shipped,Classic Cars,141,S18_1129
10136,25,145.79,2,3644.75,2018-07-04,1127,Shipped,Classic Cars,141,S18_1129
10148,23,117.48,13,2702.04,2018-09-11,1059,Shipped,Classic Cars,141,S18_1129
10161,28,134.46,12,3764.88,2018-10-17,1024,Shipped,Classic Cars,141,S18_1129
10171,35,128.8,2,4508,2018-11-05,1006,Shipped,Classic Cars,141,S18_1129
10181,44,123.14,6,5418.16,2018-11-12,1000,Shipped,Classic Cars,141,S18_1129
10192,22,150.03,11,3300.66,2018-11-20,993,Shipped,Classic Cars,141,S18_1129
10204,42,147.2,17,6182.4,2018-12-02,982,Shipped,Classic Cars,141,S18_1129
10212,29,144.37,10,4186.73,2019-01-16,938,Shipped,Classic Cars,141,S18_1129
10225,32,141.54,1,4529.28,2019-02-22,902,Shipped,Classic Cars,141,S18_1129
10240,41,137.29,3,5628.89,2019-04-13,853,Shipped,Classic Cars,141,S18_1129
10253,26,117.48,5,3054.48,2019-06-01,805,Cancelled,Classic Cars,141,S18_1129
10266,21,120.31,6,2526.51,2019-07-06,771,Shipped,Classic Cars,141,S18_1129
10278,34,137.29,6,4667.86,2019-08-06,741,Shipped,Classic Cars,141,S18_1129
10287,41,158.52,4,6499.32,2019-08-30,718,Shipped,Classic Cars,141,S18_1129
10301,37,159.94,8,5917.78,2018-10-05,1048,Shipped,Classic Cars,141,S18_1129
10310,37,168.43,2,6231.91,2019-10-16,673,Shipped,Classic Cars,141,S18_1129
10321,41,141.54,10,5803.14,2019-11-04,655,Shipped,Classic Cars,141,S18_1129
10331,46,139.87,6,6434.02,2019-11-17,643,Shipped,Classic Cars,141,S18_1129
10342,40,161.36,2,6454.4,2019-11-24,637,Shipped,Classic Cars,141,S18_1129
10356,43,97.6,8,4196.8,2019-12-09,623,Shipped,Classic Cars,141,S18_1129
10365,30,87.06,1,2611.8,2020-01-07,595,Shipped,Classic Cars,141,S18_1129
10377,35,168.43,2,5895.05,2020-02-09,563,Shipped,Classic Cars,141,S18_1129
10390,36,93.77,14,3375.72,2020-03-04,540,Shipped,Classic Cars,141,S18_1129
10406,61,137.29,3,8374.69,2020-04-15,499,Disputed,Classic Cars,141,S18_1129
10419,38,117.48,5,4464.24,2020-05-17,468,Shipped,Classic Cars,141,S18_1129
10102,39,123.29,2,4808.31,2018-01-10,1327,Shipped,Vintage Cars,102,S18_1342
10125,32,101.71,1,3254.72,2018-05-21,1197,Shipped,Vintage Cars,102,S18_1342
10139,31,102.74,7,3184.94,2018-07-16,1142,Shipped,Vintage Cars,102,S18_1342
10149,50,118.15,4,5907.5,2018-09-12,1085,Shipped,Vintage Cars,102,S18_1342
10173,43,117.12,6,5036.16,2018-11-05,1032,Shipped,Vintage Cars,102,S18_1342
10182,25,87.33,3,2183.25,2018-11-12,1026,Shipped,Vintage Cars,102,S18_1342
10193,28,110.96,7,3106.88,2018-11-21,1018,Shipped,Vintage Cars,102,S18_1342
10205,36,103.77,2,3735.72,2018-12-03,1007,Shipped,Vintage Cars,102,S18_1342
10215,27,89.38,10,2413.26,2019-01-29,951,Shipped,Vintage Cars,102,S18_1342
10227,25,118.15,3,2953.75,2019-03-02,920,Shipped,Vintage Cars,102,S18_1342
10244,40,117.12,7,4684.8,2019-04-29,863,Shipped,Vintage Cars,102,S18_1342
10256,34,95.55,2,3248.7,2019-06-08,824,Shipped,Vintage Cars,102,S18_1342
10280,50,104.79,9,5239.5,2019-08-17,755,Shipped,Vintage Cars,102,S18_1342
10289,38,120.21,2,4567.98,2019-09-03,739,Shipped,Vintage Cars,102,S18_1342
10304,37,95.55,13,3535.35,2019-10-11,702,Shipped,Vintage Cars,102,S18_1342
10312,43,89.38,10,3843.34,2019-10-21,693,Shipped,Vintage Cars,102,S18_1342
10322,43,86.3,14,3710.9,2019-11-04,680,Shipped,Vintage Cars,102,S18_1342
10332,46,95.13,15,4375.98,2019-11-17,668,Shipped,Vintage Cars,102,S18_1342
10346,42,36.11,3,1516.62,2019-11-29,657,Shipped,Vintage Cars,102,S18_1342
10356,50,50.18,9,2509,2019-12-09,648,Shipped,Vintage Cars,102,S18_1342
10369,44,210.01,8,9240.44,2020-01-20,607,Shipped,Vintage Cars,102,S18_1342
10380,27,93.16,13,2515.32,2020-02-16,581,Shipped,Vintage Cars,102,S18_1342
10391,35,158.54,2,5548.9,2020-03-09,560,Shipped,Vintage Cars,102,S18_1342
10422,51,95.55,2,4873.05,2020-05-30,479,In Process,Vintage Cars,102,S18_1342
10102,41,50.14,1,2055.74,2018-01-10,1351,Shipped,Vintage Cars,53,S18_1367
10126,42,54.99,17,2309.58,2018-05-28,1214,Shipped,Vintage Cars,53,S18_1367
10139,49,43.13,6,2113.37,2018-07-16,1166,Shipped,Vintage Cars,53,S18_1367
10149,30,58.22,3,1746.6,2018-09-12,1109,Shipped,Vintage Cars,53,S18_1367
10173,48,44.21,5,2122.08,2018-11-05,1056,Shipped,Vintage Cars,53,S18_1367
10182,32,54.45,2,1742.4,2018-11-12,1050,Shipped,Vintage Cars,53,S18_1367
10193,46,53.37,6,2455.02,2018-11-21,1042,Shipped,Vintage Cars,53,S18_1367
10205,48,63.61,1,3053.28,2018-12-03,1031,Shipped,Vintage Cars,53,S18_1367
10215,33,43.13,9,1423.29,2019-01-29,975,Shipped,Vintage Cars,53,S18_1367
10227,31,48.52,2,1504.12,2019-03-02,944,Shipped,Vintage Cars,53,S18_1367
10244,20,58.22,6,1164.4,2019-04-29,887,Shipped,Vintage Cars,53,S18_1367
10256,29,51.75,1,1500.75,2019-06-08,848,Shipped,Vintage Cars,53,S18_1367
10280,27,57.68,8,1557.36,2019-08-17,779,Shipped,Vintage Cars,53,S18_1367
10289,24,56.07,1,1345.68,2019-09-03,763,Shipped,Vintage Cars,53,S18_1367
10304,37,48.52,12,1795.24,2019-10-11,726,Shipped,Vintage Cars,53,S18_1367
10312,25,44.21,9,1105.25,2019-10-21,717,Shipped,Vintage Cars,53,S18_1367
10322,41,57.68,5,2364.88,2019-11-04,704,Shipped,Vintage Cars,53,S18_1367
10332,27,89.89,16,2427.03,2019-11-17,692,Shipped,Vintage Cars,53,S18_1367
10347,21,58.95,7,1237.95,2019-11-29,681,Shipped,Vintage Cars,53,S18_1367
10356,22,72.41,6,1593.02,2019-12-09,672,Shipped,Vintage Cars,53,S18_1367
10369,32,98.63,7,3156.16,2020-01-20,631,Shipped,Vintage Cars,53,S18_1367
10391,42,119,3,4998,2020-03-09,583,Shipped,Vintage Cars,53,S18_1367
10422,25,51.75,1,1293.75,2020-05-30,502,In Process,Vintage Cars,53,S18_1367
10110,37,146.84,16,5433.08,2018-03-18,1307,Shipped,Classic Cars,124,S18_1589
10123,26,118.22,2,3073.72,2018-05-20,1245,Shipped,Classic Cars,124,S18_1589
10137,44,99.55,2,4380.2,2018-07-10,1195,Shipped,Classic Cars,124,S18_1589
10148,47,124.44,9,5848.68,2018-09-11,1133,Shipped,Classic Cars,124,S18_1589
10161,43,143.11,8,6153.73,2018-10-17,1098,Shipped,Classic Cars,124,S18_1589
10172,42,118.22,6,4965.24,2018-11-05,1080,Shipped,Classic Cars,124,S18_1589
10181,42,129.42,2,5435.64,2018-11-12,1074,Shipped,Classic Cars,124,S18_1589
10192,29,146.84,7,4258.36,2018-11-20,1067,Shipped,Classic Cars,124,S18_1589
10204,40,100.8,13,4032,2018-12-02,1056,Shipped,Classic Cars,124,S18_1589
10212,38,118.22,6,4492.36,2019-01-16,1012,Shipped,Classic Cars,124,S18_1589
10226,38,109.51,4,4161.38,2019-02-26,972,Shipped,Classic Cars,124,S18_1589
10241,21,119.46,11,2508.66,2019-04-13,927,Shipped,Classic Cars,124,S18_1589
10253,24,140.62,1,3374.88,2019-06-01,879,Cancelled,Classic Cars,124,S18_1589
10266,36,144.35,2,5196.6,2019-07-06,845,Shipped,Classic Cars,124,S18_1589
10278,23,113.24,2,2604.52,2019-08-06,815,Shipped,Classic Cars,124,S18_1589
10288,20,146.84,14,2936.8,2019-09-01,790,Shipped,Classic Cars,124,S18_1589
10301,32,107.02,4,3424.64,2018-10-05,1122,Shipped,Classic Cars,124,S18_1589
10311,29,100.8,9,2923.2,2019-10-16,747,Shipped,Classic Cars,124,S18_1589
10321,44,102.04,6,4489.76,2019-11-04,729,Shipped,Classic Cars,124,S18_1589
10331,44,110.21,14,4849.24,2019-11-17,717,Shipped,Classic Cars,124,S18_1589
10343,36,162.47,4,5848.92,2019-11-24,711,Shipped,Classic Cars,124,S18_1589
10367,49,56.3,1,2758.7,2020-01-12,663,Resolved,Classic Cars,124,S18_1589
10378,34,42.64,5,1449.76,2020-02-10,635,Shipped,Classic Cars,124,S18_1589
10407,59,119.46,11,7048.14,2020-04-22,564,On Hold,Classic Cars,124,S18_1589
10419,37,140.62,1,5202.94,2020-05-17,540,Shipped,Classic Cars,124,S18_1589
10106,36,146.65,12,5279.4,2018-02-17,1361,Shipped,Planes,157,S18_1662
10119,43,160.84,3,6916.12,2018-04-28,1292,Shipped,Planes,157,S18_1662
10131,21,132.46,4,2781.66,2018-06-16,1244,Shipped,Planes,157,S18_1662
10143,32,164,7,5248,2018-08-10,1190,Shipped,Planes,157,S18_1662
10155,38,171.88,5,6531.44,2018-10-06,1134,Shipped,Planes,157,S18_1662
10167,43,134.04,1,5763.72,2018-10-23,1118,Cancelled,Planes,157,S18_1662
10178,42,154.54,4,6490.68,2018-11-08,1103,Shipped,Planes,157,S18_1662
10186,32,187.65,1,6004.8,2018-11-14,1098,Shipped,Planes,157,S18_1662
10198,42,178.19,4,7483.98,2018-11-27,1086,Shipped,Planes,157,S18_1662
10210,31,184.5,17,5719.5,2019-01-12,1041,Shipped,Planes,157,S18_1662
10222,49,141.92,4,6954.08,2019-02-19,1004,Shipped,Planes,157,S18_1662
10250,45,181.34,14,8160.3,2019-05-11,924,Shipped,Planes,157,S18_1662
10262,49,134.04,9,6567.96,2019-06-24,881,Cancelled,Planes,157,S18_1662
10274,41,164,1,6724,2019-07-21,855,Shipped,Planes,157,S18_1662
10284,45,127.73,11,5747.85,2019-08-21,825,Shipped,Planes,157,S18_1662
10296,36,157.69,7,5676.84,2019-09-15,801,Shipped,Planes,157,S18_1662
10307,39,189.23,1,7379.97,2019-10-14,773,Shipped,Planes,157,S18_1662
10316,27,137.19,9,3704.13,2019-11-01,756,Shipped,Planes,157,S18_1662
10327,25,112.19,6,2804.75,2019-11-10,748,Resolved,Planes,157,S18_1662
10338,41,137.19,1,5624.79,2019-11-22,737,Shipped,Planes,157,S18_1662
10351,39,99.52,1,3881.28,2019-12-03,727,Shipped,Planes,157,S18_1662
10373,28,57.55,4,1611.4,2020-01-31,669,Shipped,Planes,157,S18_1662
10386,25,54.57,7,1364.25,2020-03-01,640,Resolved,Planes,157,S18_1662
10398,33,127.73,11,4215.09,2020-03-30,612,Shipped,Planes,157,S18_1662
10400,34,189.23,1,6433.82,2020-04-01,611,Shipped,Planes,157,S18_1662
10416,24,181.34,14,4352.16,2020-05-10,573,Shipped,Planes,157,S18_1662
10100,30,171.7,3,5151,2018-01-06,1429,Shipped,Vintage Cars,170,S18_1749
10110,42,144.5,7,6069,2018-03-18,1359,Shipped,Vintage Cars,170,S18_1749
10124,21,136,6,2856,2018-05-21,1296,Shipped,Vintage Cars,170,S18_1749
10149,34,158.1,11,5375.4,2018-09-12,1183,Shipped,Vintage Cars,170,S18_1749
10173,24,146.2,13,3508.8,2018-11-05,1130,Shipped,Vintage Cars,170,S18_1749
10182,44,171.7,10,7554.8,2018-11-12,1124,Shipped,Vintage Cars,170,S18_1749
10193,21,149.6,14,3141.6,2018-11-21,1116,Shipped,Vintage Cars,170,S18_1749
10204,33,178.5,4,5890.5,2018-12-02,1106,Shipped,Vintage Cars,170,S18_1749
10214,30,198.9,7,5967,2019-01-26,1052,Shipped,Vintage Cars,170,S18_1749
10227,26,142.8,10,3712.8,2019-03-02,1018,Shipped,Vintage Cars,170,S18_1749
10241,41,185.3,2,7597.3,2019-04-13,977,Shipped,Vintage Cars,170,S18_1749
10280,26,141.1,16,3668.6,2019-08-17,852,Shipped,Vintage Cars,170,S18_1749
10288,32,183.6,5,5875.2,2019-09-01,838,Shipped,Vintage Cars,170,S18_1749
10302,43,170,1,7310,2018-10-06,1169,Shipped,Vintage Cars,170,S18_1749
10312,48,168.3,17,8078.4,2019-10-21,790,Shipped,Vintage Cars,170,S18_1749
10331,44,74.04,7,3257.76,2019-11-17,764,Shipped,Vintage Cars,170,S18_1749
10344,45,170,1,7650,2019-11-25,757,Shipped,Vintage Cars,170,S18_1749
10367,37,127.13,3,4703.81,2020-01-12,710,Resolved,Vintage Cars,170,S18_1749
10379,39,138.45,2,5399.55,2020-02-10,682,Shipped,Vintage Cars,170,S18_1749
10407,76,185.3,2,14082.8,2020-04-22,611,On Hold,Vintage Cars,170,S18_1749
10420,37,142.8,5,5283.6,2020-05-29,575,In Process,Vintage Cars,170,S18_1749
10108,38,82.39,2,3130.82,2018-03-03,1394,Shipped,Classic Cars,77,S18_1889
10122,43,72.38,6,3112.34,2018-05-08,1329,Shipped,Classic Cars,77,S18_1889
10135,48,79.31,3,3806.88,2018-07-02,1275,Shipped,Classic Cars,77,S18_1889
10147,26,82.39,3,2142.14,2018-09-05,1211,Shipped,Classic Cars,77,S18_1889
10170,20,63.14,2,1262.8,2018-11-04,1152,Shipped,Classic Cars,77,S18_1889
10181,22,73.92,10,1626.24,2018-11-12,1145,Shipped,Classic Cars,77,S18_1889
10192,45,90.86,15,4088.7,2018-11-20,1138,Shipped,Classic Cars,77,S18_1889
10203,45,85.47,4,3846.15,2018-12-02,1127,Shipped,Classic Cars,77,S18_1889
10212,20,66.99,14,1339.8,2019-01-16,1083,Shipped,Classic Cars,77,S18_1889
10225,47,64.68,5,3039.96,2019-02-22,1047,Shipped,Classic Cars,77,S18_1889
10239,46,73.92,4,3400.32,2019-04-12,999,Shipped,Classic Cars,77,S18_1889
10253,23,83.93,9,1930.39,2019-06-01,950,Cancelled,Classic Cars,77,S18_1889
10266,33,74.69,10,2464.77,2019-07-06,916,Shipped,Classic Cars,77,S18_1889
10278,29,90.86,10,2634.94,2019-08-06,886,Shipped,Classic Cars,77,S18_1889
10287,44,82.39,8,3625.16,2019-08-30,863,Shipped,Classic Cars,77,S18_1889
10300,41,92.4,1,3788.4,2018-10-04,1194,Shipped,Classic Cars,77,S18_1889
10310,20,91.63,6,1832.6,2019-10-16,818,Shipped,Classic Cars,77,S18_1889
10321,37,78.54,14,2905.98,2019-11-04,800,Shipped,Classic Cars,77,S18_1889
10329,29,101.89,9,2954.81,2019-11-15,790,Shipped,Classic Cars,77,S18_1889
10342,55,65.45,1,3599.75,2019-11-24,782,Shipped,Classic Cars,77,S18_1889
10363,22,167.57,7,3686.54,2020-01-06,740,Shipped,Classic Cars,77,S18_1889
